path,apod,zf,status,error,lwn,hfq,lfq,points,mean_dnu_cm-1,peak_cm-1,peak_A,rms_vs_opus,mae_vs_opus,maxabs_vs_opus
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_030920_Sample#9.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_Discharge_90.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG12_90.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_031120_STG7_90.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#1.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#10.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#11.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#12.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#13.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#14.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#15.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#16.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#16.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#16.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#16.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#16.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#17.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#17.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#17.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#17.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#17.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#18.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#18.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#18.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#18.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#18.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#2.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#2.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#2.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#2.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#2.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#3.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#3.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#3.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#3.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#3.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#4.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#4.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#4.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#4.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#4.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#5.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#5.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#5.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#5.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#5.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#6.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#6.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#6.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#6.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#6.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#7.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#7.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#7.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#7.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#7.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#8.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#8.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#8.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#8.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#8.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#9.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#9.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#9.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#9.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050420_Sample#9.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#1.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#1.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#1.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#1.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#1.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#2.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#2.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#2.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#2.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#2.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#3.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#3.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#3.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#3.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#3.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#4.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#4.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#4.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#4.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#4.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#5.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#5.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#5.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#5.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#5.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#6.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#6.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#6.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#6.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#6.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#7.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#7.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#7.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#7.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#7.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#8.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
