path,apod,zf,status,error,lwn,hfq,lfq,points,mean_dnu_cm-1,peak_cm-1,peak_A,rms_vs_opus,mae_vs_opus,maxabs_vs_opus
Data/IM_GCM_FOP_TR20-014_050620_Sample#8.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#8.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#8.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#8.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#9.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#9.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#9.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#9.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_050620_Sample#9.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#1.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#1.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#1.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#1.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#1.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#2.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#2.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#2.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#2.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#2.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#3.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#3.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#3.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#3.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#3.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#4.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#4.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#4.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#4.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#4.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#5.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#5.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#5.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#5.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#5.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#6.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#6.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#6.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#6.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#6.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#7.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#7.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#7.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#7.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#7.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#8.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#8.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#8.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#8.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#8.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#9.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#9.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#9.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#9.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051120_Sample#9.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#1.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#1.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#1.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#1.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#1.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#2.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#2.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#2.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#2.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#2.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#3.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#3.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#3.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#3.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#3.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#4.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#4.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#4.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#4.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#4.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#5.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#5.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#5.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#5.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#5.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#6.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#6.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#6.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#6.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#6.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#7.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#7.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#7.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#7.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#7.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#8.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#8.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#8.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#8.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#8.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#9.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#9.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#9.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#9.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051220_Sample#9.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#1.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#1.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#1.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#1.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#1.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#2.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#2.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#2.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#2.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#2.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#3.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#3.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#3.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#3.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#3.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#4.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#4.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#4.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#4.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#4.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#5.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#5.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#5.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#5.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#5.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#6.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#6.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#6.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#6.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#6.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#7.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#7.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#7.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#7.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#7.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#8.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#8.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#8.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#8.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#8.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#9.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#9.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#9.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#9.0004,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/IM_GCM_FOP_TR20-014_051320_Sample#9.0005,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/MFR_J188_070517_BOR.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/MFR_J188_070517_BOR.0002,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/MFR_J188_070517_BOR.0003,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
Data/MFR_J188_070517_EOR.0001,b3,2,FAIL,"AttributeError(""'NoneType' object has no attribute 'y'"")",,,,,,,,,,
